title,filename,path,relative_path,size_bytes,size_gb,resolution,width,height,video_codec,audio_codec,hdr,source,group,duration_minutes,bitrate_mbps
300 (2006),300.2006.UHD.BluRay.2160p.TrueHD.Atmos.7.1.HEVC.REMUX-FraMeSToR.mkv,/mnt/synology/rs-4kmedia/4kmovies/300 (2006)/300.2006.UHD.BluRay.2160p.TrueHD.Atmos.7.1.HEVC.REMUX-FraMeSToR.mkv,300 (2006)/300.2006.UHD.BluRay.2160p.TrueHD.Atmos.7.1.HEVC.REMUX-FraMeSToR.mkv,56679095113,52.79,2160p,3840,2160,H.265,TrueHD Atmos,,Remux,,116.6,64.79
1917 (2019),1917.2019.2160p.UHD.Blu-ray.Atmos.x265 - HQMUX.mkv,/mnt/synology/rs-4kmedia/4kmovies/1917 (2019)/1917.2019.2160p.UHD.Blu-ray.Atmos.x265 - HQMUX.mkv,1917 (2019)/1917.2019.2160p.UHD.Blu-ray.Atmos.x265 - HQMUX.mkv,34041897267,31.7,2160p,3840,1600,H.265,,,BluRay,,119.0,38.14
2001 A Space Odyssey (1968),2001.A.Space.Odyssey.1968.REPACK.2160p.UHD.BluRay.REMUX.HDR.HEVC.DTS-HD.MA.5.1-EPSiLON.mkv,/mnt/synology/rs-4kmedia/4kmovies/2001 A Space Odyssey (1968)/2001.A.Space.Odyssey.1968.REPACK.2160p.UHD.BluRay.REMUX.HDR.HEVC.DTS-HD.MA.5.1-EPSiLON.mkv,2001 A Space Odyssey (1968)/2001.A.Space.Odyssey.1968.REPACK.2160p.UHD.BluRay.REMUX.HDR.HEVC.DTS-HD.MA.5.1-EPSiLON.mkv,74945854385,69.8,2160p,3840,2160,H.265,DTS-HD MA,HDR,Remux,,148.8,67.15
A Beautiful Planet (2016),A.Beautiful.Planet.2016.2160p.UHD.BluRay.REMUX.HDR.HEVC.DTS-X-EPSiLON.mkv,/mnt/synology/rs-4kmedia/4kmovies/A Beautiful Planet (2016)/A.Beautiful.Planet.2016.2160p.UHD.BluRay.REMUX.HDR.HEVC.DTS-X-EPSiLON.mkv,A Beautiful Planet (2016)/A.Beautiful.Planet.2016.2160p.UHD.BluRay.REMUX.HDR.HEVC.DTS-X-EPSiLON.mkv,18605757956,17.33,2160p,3840,2160,H.265,DTS:X,HDR,Remux,,46.3,53.6
Ad Astra (2019),Ad Astra (2019) Remux-2160p.mkv,/mnt/synology/rs-4kmedia/4kmovies/Ad Astra (2019)/Ad Astra (2019) Remux-2160p.mkv,Ad Astra (2019)/Ad Astra (2019) Remux-2160p.mkv,49566136891,46.16,2160p,3840,2160,H.265,,DV,Remux,,123.0,53.71
Alien (1979),Alien.1979.2160p.Director.Cut.UHD.HDR10+Remux.DTS-HD.MA5.1-SHD.mkv,/mnt/synology/rs-4kmedia/4kmovies/Alien (1979)/Alien.1979.2160p.Director.Cut.UHD.HDR10+Remux.DTS-HD.MA5.1-SHD.mkv,Alien (1979)/Alien.1979.2160p.Director.Cut.UHD.HDR10+Remux.DTS-HD.MA5.1-SHD.mkv,47088697231,43.85,2160p,3840,2160,H.265,DTS-HD MA,HDR10+,Remux,,115.8,54.2
Alien (1979),Alien.1979.DC.2160p.UHD.BluRay.X265-IAMABLE.mkv,/mnt/synology/rs-4kmedia/4kmovies/Alien (1979)/Alien.1979.DC.2160p.UHD.BluRay.X265-IAMABLE.mkv,Alien (1979)/Alien.1979.DC.2160p.UHD.BluRay.X265-IAMABLE.mkv,24946091901,23.23,2160p,3840,1600,H.265,,,BluRay,,115.8,28.72
Alien Romulus (2024),Alien Romulus (2024) {imdb-tt18412256} [WEBDL-2160p][DV HDR10Plus][EAC3 Atmos 5.1][h265]-FLUX.mkv,/mnt/synology/rs-4kmedia/4kmovies/Alien Romulus (2024)/Alien Romulus (2024) {imdb-tt18412256} [WEBDL-2160p][DV HDR10Plus][EAC3 Atmos 5.1][h265]-FLUX.mkv,Alien Romulus (2024)/Alien Romulus (2024) {imdb-tt18412256} [WEBDL-2160p][DV HDR10Plus][EAC3 Atmos 5.1][h265]-FLUX.mkv,22572936253,21.02,2160p,3840,1606,H.265,DD+,DV HDR10,WEB-DL,,118.9,25.31
Aliens (1986),Aliens (1986) {imdb-tt0090605} {edition-Special Edition} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-W4NK3R.mkv,/mnt/synology/rs-4kmedia/4kmovies/Aliens (1986)/Aliens (1986) {imdb-tt0090605} {edition-Special Edition} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-W4NK3R.mkv,Aliens (1986)/Aliens (1986) {imdb-tt0090605} {edition-Special Edition} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-W4NK3R.mkv,56481561613,52.6,2160p,3840,2072,H.265,TrueHD,DV HDR10,BluRay,,154.5,48.75
Alita Battle Angel (2019),Alita Battle Angel 2019 REPACK 2160p UHD BluRay HDR10+ TrueHD Atmos 7.1 x265-DON.mkv,/mnt/synology/rs-4kmedia/4kmovies/Alita Battle Angel (2019)/Alita Battle Angel 2019 REPACK 2160p UHD BluRay HDR10+ TrueHD Atmos 7.1 x265-DON.mkv,Alita Battle Angel (2019)/Alita Battle Angel 2019 REPACK 2160p UHD BluRay HDR10+ TrueHD Atmos 7.1 x265-DON.mkv,31571701225,29.4,2160p,3840,1608,H.265,TrueHD,HDR10+,BluRay,,122.0,34.52
Ant-Man (2015),Ant-Man (2015) {imdb-tt0478970} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-W4NK3R.mkv,/mnt/synology/rs-4kmedia/4kmovies/Ant-Man (2015)/Ant-Man (2015) {imdb-tt0478970} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-W4NK3R.mkv,Ant-Man (2015)/Ant-Man (2015) {imdb-tt0478970} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-W4NK3R.mkv,19207971893,17.89,2160p,3840,2076,H.265,TrueHD,DV HDR10,BluRay,,117.1,21.87
Ant-Man and the Wasp (2018),Ant-Man and the Wasp (2018) {imdb-tt5095030} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-W4NK3R.mkv,/mnt/synology/rs-4kmedia/4kmovies/Ant-Man and the Wasp (2018)/Ant-Man and the Wasp (2018) {imdb-tt5095030} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-W4NK3R.mkv,Ant-Man and the Wasp (2018)/Ant-Man and the Wasp (2018) {imdb-tt5095030} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-W4NK3R.mkv,22279565978,20.75,2160p,3840,1608,H.265,TrueHD,DV HDR10,BluRay,,118.2,25.14
Ant-Man and the Wasp Quantumania (2023),Ant-Man and the Wasp Quantumania (2023) {imdb-tt10954600} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-SPHD.mkv,/mnt/synology/rs-4kmedia/4kmovies/Ant-Man and the Wasp Quantumania (2023)/Ant-Man and the Wasp Quantumania (2023) {imdb-tt10954600} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-SPHD.mkv,Ant-Man and the Wasp Quantumania (2023)/Ant-Man and the Wasp Quantumania (2023) {imdb-tt10954600} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-SPHD.mkv,35845429655,33.38,2160p,3840,1608,H.265,TrueHD,DV HDR10,BluRay,,124.5,38.39
Apocalypse Now (1979),Apocalypse.Now.1979.Redux.2160p.UHD.BluRay.x265-JustWatch.mkv,/mnt/synology/rs-4kmedia/4kmovies/Apocalypse Now (1979)/Apocalypse.Now.1979.Redux.2160p.UHD.BluRay.x265-JustWatch.mkv,Apocalypse Now (1979)/Apocalypse.Now.1979.Redux.2160p.UHD.BluRay.x265-JustWatch.mkv,38708906198,36.05,2160p,3840,1608,H.265,,,BluRay,,196.1,26.32
Apollo 13 (1995),Apollo 13 (1995) Remux-2160p.mkv,/mnt/synology/rs-4kmedia/4kmovies/Apollo 13 (1995)/Apollo 13 (1995) Remux-2160p.mkv,Apollo 13 (1995)/Apollo 13 (1995) Remux-2160p.mkv,46451106405,43.26,2160p,3840,2160,H.265,,,Remux,,139.9,44.29
Army of the Dead (2021),Army.of.the.Dead.2021.2160p.HDR.NF.WEBRip.DDP.Atmos.5.1.x265-TrollUHD-FZ.mkv,/mnt/synology/rs-4kmedia/4kmovies/Army of the Dead (2021)/Army.of.the.Dead.2021.2160p.HDR.NF.WEBRip.DDP.Atmos.5.1.x265-TrollUHD-FZ.mkv,Army of the Dead (2021)/Army.of.the.Dead.2021.2160p.HDR.NF.WEBRip.DDP.Atmos.5.1.x265-TrollUHD-FZ.mkv,19719614305,18.37,2160p,3840,2160,H.265,DD,HDR,WEBRip,,148.4,17.72
Avatar (2009),Avatar (2009) {imdb-tt0499549} [Remux-2160p Proper][HDR10][TrueHD Atmos 7.1][HEVC]-FraMeSToR.mkv,/mnt/synology/rs-4kmedia/4kmovies/Avatar (2009)/Avatar (2009) {imdb-tt0499549} [Remux-2160p Proper][HDR10][TrueHD Atmos 7.1][HEVC]-FraMeSToR.mkv,Avatar (2009)/Avatar (2009) {imdb-tt0499549} [Remux-2160p Proper][HDR10][TrueHD Atmos 7.1][HEVC]-FraMeSToR.mkv,76504491782,71.25,2160p,3840,2160,H.265,TrueHD,HDR10,Remux,,162.0,62.95
Avatar The Way of Water (2022),Avatar The Way of Water (2022) WEBDL-2160p.mkv,/mnt/synology/rs-4kmedia/4kmovies/Avatar The Way of Water (2022)/Avatar The Way of Water (2022) WEBDL-2160p.mkv,Avatar The Way of Water (2022)/Avatar The Way of Water (2022) WEBDL-2160p.mkv,30415582303,28.33,2160p,3840,2072,H.265,,,WEB-DL,,192.6,21.05
Avengers Age of Ultron (2015),Avengers.Age.of.Ultron.2015.2160p.UHD.BluRay.HDR.Atmos.x265-Absinth.mkv,/mnt/synology/rs-4kmedia/4kmovies/Avengers Age of Ultron (2015)/Avengers.Age.of.Ultron.2015.2160p.UHD.BluRay.HDR.Atmos.x265-Absinth.mkv,Avengers Age of Ultron (2015)/Avengers.Age.of.Ultron.2015.2160p.UHD.BluRay.HDR.Atmos.x265-Absinth.mkv,17747412970,16.53,2160p,3840,1604,H.265,,HDR,BluRay,,141.3,16.75
Avengers Endgame (2019),Avengers.Endgame.2019.2160p.UHD.BluRay.REMUX.HDR.HEVC.Atmos-EPSiLON.mkv,/mnt/synology/rs-4kmedia/4kmovies/Avengers Endgame (2019)/Avengers.Endgame.2019.2160p.UHD.BluRay.REMUX.HDR.HEVC.Atmos-EPSiLON.mkv,Avengers Endgame (2019)/Avengers.Endgame.2019.2160p.UHD.BluRay.REMUX.HDR.HEVC.Atmos-EPSiLON.mkv,56876574487,52.97,2160p,3840,2160,H.265,,HDR,Remux,,181.2,41.85
Avengers Infinity War (2018),Avengers.Infinity.War.2018.2160p.UHD.BluRay.REMUX.HDR.HEVC.Atmos-EPSiLON.mkv,/mnt/synology/rs-4kmedia/4kmovies/Avengers Infinity War (2018)/Avengers.Infinity.War.2018.2160p.UHD.BluRay.REMUX.HDR.HEVC.Atmos-EPSiLON.mkv,Avengers Infinity War (2018)/Avengers.Infinity.War.2018.2160p.UHD.BluRay.REMUX.HDR.HEVC.Atmos-EPSiLON.mkv,57701380611,53.74,2160p,3840,2160,H.265,,HDR,Remux,,149.4,51.51
Batman Begins (2005),Batman.Begins.2005.2160p.UHD.BluRay.REMUX.HDR.HEVC.DTS-HD.MA.5.1-EPSiLON.mkv,/mnt/synology/rs-4kmedia/4kmovies/Batman Begins (2005)/Batman.Begins.2005.2160p.UHD.BluRay.REMUX.HDR.HEVC.DTS-HD.MA.5.1-EPSiLON.mkv,Batman Begins (2005)/Batman.Begins.2005.2160p.UHD.BluRay.REMUX.HDR.HEVC.DTS-HD.MA.5.1-EPSiLON.mkv,59749548217,55.65,2160p,3840,2160,H.265,DTS-HD MA,HDR,Remux,,140.1,56.88
Batman v Superman Dawn of Justice (2016),Batman v Superman Dawn of Justice (2016) {imdb-tt2975590} {edition-Ultimate Edition Imax} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-W4NK3R.mkv,/mnt/synology/rs-4kmedia/4kmovies/Batman v Superman Dawn of Justice (2016)/Batman v Superman Dawn of Justice (2016) {imdb-tt2975590} {edition-Ultimate Edition Imax} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-W4NK3R.mkv,Batman v Superman Dawn of Justice (2016)/Batman v Superman Dawn of Justice (2016) {imdb-tt2975590} {edition-Ultimate Edition Imax} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-W4NK3R.mkv,59648956512,55.55,2160p,3840,2160,H.265,TrueHD,DV HDR10,BluRay,,182.6,43.56
Black Adam (2022),Black Adam (2022) WEBDL-2160p Proper.mkv,/mnt/synology/rs-4kmedia/4kmovies/Black Adam (2022)/Black Adam (2022) WEBDL-2160p Proper.mkv,Black Adam (2022)/Black Adam (2022) WEBDL-2160p Proper.mkv,23873746974,22.23,2160p,3840,2160,H.265,,DV,WEB-DL,,124.8,25.5
Black Panther Wakanda Forever (2022),Black Panther Wakanda Forever (2022) {imdb-tt9114286} [Bluray-2160p][DV HDR10][EAC3 7.1][x265]-HONE.mkv,/mnt/synology/rs-4kmedia/4kmovies/Black Panther Wakanda Forever (2022)/Black Panther Wakanda Forever (2022) {imdb-tt9114286} [Bluray-2160p][DV HDR10][EAC3 7.1][x265]-HONE.mkv,Black Panther Wakanda Forever (2022)/Black Panther Wakanda Forever (2022) {imdb-tt9114286} [Bluray-2160p][DV HDR10][EAC3 7.1][x265]-HONE.mkv,23309169894,21.71,2160p,3840,1608,H.265,DD+,DV HDR10,BluRay,,161.3,19.27
Black Widow (2021),Black.Widow.2021.2160p.UHD.BluRay.HDR.x265.Atmos.TrueHD7.1-HDChina.mkv,/mnt/synology/rs-4kmedia/4kmovies/Black Widow (2021)/Black.Widow.2021.2160p.UHD.BluRay.HDR.x265.Atmos.TrueHD7.1-HDChina.mkv,Black Widow (2021)/Black.Widow.2021.2160p.UHD.BluRay.HDR.x265.Atmos.TrueHD7.1-HDChina.mkv,27215960800,25.35,2160p,3840,1608,H.265,TrueHD Atmos,HDR,BluRay,,133.8,27.13
Blade (1998),Blade (1998) Bluray-2160p.mkv,/mnt/synology/rs-4kmedia/4kmovies/Blade (1998)/Blade (1998) Bluray-2160p.mkv,Blade (1998)/Blade (1998) Bluray-2160p.mkv,41371012538,38.53,2160p,3840,1608,H.265,,,BluRay,,120.3,45.87
Blade Runner (1982),Blade.Runner.1982.The.Final.Cut.2160p.UHD.BluRay.REMUX.HDR.HEVC.Atmos-EPSiLON.mkv,/mnt/synology/rs-4kmedia/4kmovies/Blade Runner (1982)/Blade.Runner.1982.The.Final.Cut.2160p.UHD.BluRay.REMUX.HDR.HEVC.Atmos-EPSiLON.mkv,Blade Runner (1982)/Blade.Runner.1982.The.Final.Cut.2160p.UHD.BluRay.REMUX.HDR.HEVC.Atmos-EPSiLON.mkv,49237551775,45.86,2160p,3840,2160,H.265,,HDR,Remux,,117.5,55.86
Bohemian Rhapsody (2018),Bohemian Rhapsody (2018) Remux-2160p.mkv,/mnt/synology/rs-4kmedia/4kmovies/Bohemian Rhapsody (2018)/Bohemian Rhapsody (2018) Remux-2160p.mkv,Bohemian Rhapsody (2018)/Bohemian Rhapsody (2018) Remux-2160p.mkv,43422210379,40.44,2160p,3840,2160,H.265,,,Remux,,134.6,43.01
Braveheart (1995),Braveheart.1995.2160p.UHD.BluRay.X265-IAMABLE.mkv,/mnt/synology/rs-4kmedia/4kmovies/Braveheart (1995)/Braveheart.1995.2160p.UHD.BluRay.X265-IAMABLE.mkv,Braveheart (1995)/Braveheart.1995.2160p.UHD.BluRay.X265-IAMABLE.mkv,56115253261,52.26,2160p,3840,1634,H.265,,,BluRay,,177.7,42.09
Bumblebee (2018),Bumblebee (2018) {imdb-tt4701182} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-MainFrame.mkv,/mnt/synology/rs-4kmedia/4kmovies/Bumblebee (2018)/Bumblebee (2018) {imdb-tt4701182} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-MainFrame.mkv,Bumblebee (2018)/Bumblebee (2018) {imdb-tt4701182} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-MainFrame.mkv,32049157604,29.85,2160p,3840,2160,H.265,TrueHD,DV HDR10,BluRay,,113.9,37.52
Captain America Civil War (2016),Captain America - Civil War (2016) (2160p UHD BluRay x265 DV HDR DDP 7.1 English - Weasley HONE).mkv,/mnt/synology/rs-4kmedia/4kmovies/Captain America Civil War (2016)/Captain America - Civil War (2016) (2160p UHD BluRay x265 DV HDR DDP 7.1 English - Weasley HONE).mkv,Captain America Civil War (2016)/Captain America - Civil War (2016) (2160p UHD BluRay x265 DV HDR DDP 7.1 English - Weasley HONE).mkv,22456834875,20.91,2160p,3840,1600,H.265,DD,DV,BluRay,,147.7,20.27
Captain America The First Avenger (2011),Captain.America.The.First.Avenger.2011.2160p.UHD.BluRay.HDR.Atmos.x265-Absinth.mkv,/mnt/synology/rs-4kmedia/4kmovies/Captain America The First Avenger (2011)/Captain.America.The.First.Avenger.2011.2160p.UHD.BluRay.HDR.Atmos.x265-Absinth.mkv,Captain America The First Avenger (2011)/Captain.America.The.First.Avenger.2011.2160p.UHD.BluRay.HDR.Atmos.x265-Absinth.mkv,20835593175,19.4,2160p,3840,1600,H.265,,HDR,BluRay,,124.2,22.37
Captain America The Winter Soldier (2014),Captain.America.The.Winter.Soldier.2014.UHD.BluRay.HDR10.2160p.AC-3.TrueHD.7.1.Atmos.HEVC-d3g.mkv,/mnt/synology/rs-4kmedia/4kmovies/Captain America The Winter Soldier (2014)/Captain.America.The.Winter.Soldier.2014.UHD.BluRay.HDR10.2160p.AC-3.TrueHD.7.1.Atmos.HEVC-d3g.mkv,Captain America The Winter Soldier (2014)/Captain.America.The.Winter.Soldier.2014.UHD.BluRay.HDR10.2160p.AC-3.TrueHD.7.1.Atmos.HEVC-d3g.mkv,24323127648,22.65,2160p,3840,1600,H.265,TrueHD,HDR10,BluRay,,135.9,23.86
Captain Marvel (2019),Captain Marvel (2019) Remux-2160p.mkv,/mnt/synology/rs-4kmedia/4kmovies/Captain Marvel (2019)/Captain Marvel (2019) Remux-2160p.mkv,Captain Marvel (2019)/Captain Marvel (2019) Remux-2160p.mkv,49661673281,46.25,2160p,3840,2160,H.265,,,Remux,,123.7,53.53
Captain Marvel 2 (2022),The Marvels (2023) {imdb-tt10676048} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-W4NK3R.mkv,/mnt/synology/rs-4kmedia/4kmovies/Captain Marvel 2 (2022)/The Marvels (2023) {imdb-tt10676048} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-W4NK3R.mkv,Captain Marvel 2 (2022)/The Marvels (2023) {imdb-tt10676048} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-W4NK3R.mkv,23484005229,21.87,2160p,3840,1608,H.265,TrueHD,DV HDR10,BluRay,,104.7,29.89
Close Encounters of the Third Kind (1977),Close.Encounters.Of.The.Third.Kind.1977.DC.2160p.BluRay.HDR10.10bit.x265.HEVC.DTS-HD.MA.5.1-PHOCiS.mkv,/mnt/synology/rs-4kmedia/4kmovies/Close Encounters of the Third Kind (1977)/Close.Encounters.Of.The.Third.Kind.1977.DC.2160p.BluRay.HDR10.10bit.x265.HEVC.DTS-HD.MA.5.1-PHOCiS.mkv,Close Encounters of the Third Kind (1977)/Close.Encounters.Of.The.Third.Kind.1977.DC.2160p.BluRay.HDR10.10bit.x265.HEVC.DTS-HD.MA.5.1-PHOCiS.mkv,15761979642,14.68,2160p,3840,1606,H.265,DTS-HD MA,HDR10,BluRay,,137.2,15.31
Deadpool (2016),Deadpool (2016) Remux-2160p.mkv,/mnt/synology/rs-4kmedia/4kmovies/Deadpool (2016)/Deadpool (2016) Remux-2160p.mkv,Deadpool (2016)/Deadpool (2016) Remux-2160p.mkv,41528689323,38.68,2160p,3840,2160,H.265,,,Remux,,108.1,51.22
Deadpool 2 (2018),Deadpool 2 (2018) Remux-2160p.mkv,/mnt/synology/rs-4kmedia/4kmovies/Deadpool 2 (2018)/Deadpool 2 (2018) Remux-2160p.mkv,Deadpool 2 (2018)/Deadpool 2 (2018) Remux-2160p.mkv,54315216879,50.58,2160p,3840,2160,H.265,,,Remux,,134.0,54.05
Deadpool 3 (2024),Deadpool and Wolverine (2024) {imdb-tt6263850} [WEBDL-2160p][DV HDR10Plus][EAC3 Atmos 5.1][h265]-FLUX.mkv,/mnt/synology/rs-4kmedia/4kmovies/Deadpool 3 (2024)/Deadpool and Wolverine (2024) {imdb-tt6263850} [WEBDL-2160p][DV HDR10Plus][EAC3 Atmos 5.1][h265]-FLUX.mkv,Deadpool 3 (2024)/Deadpool and Wolverine (2024) {imdb-tt6263850} [WEBDL-2160p][DV HDR10Plus][EAC3 Atmos 5.1][h265]-FLUX.mkv,24136164635,22.48,2160p,3840,1608,H.265,DD+,DV HDR10,WEB-DL,,127.8,25.18
