title,filename,path,relative_path,size_bytes,size_gb,resolution,width,height,video_codec,audio_codec,hdr,source,group,duration_minutes,bitrate_mbps
Doctor Strange (2016),Doctor Strange (2016) Remux-2160p.mkv,/mnt/synology/rs-4kmedia/4kmovies/Doctor Strange (2016)/Doctor Strange (2016) Remux-2160p.mkv,Doctor Strange (2016)/Doctor Strange (2016) Remux-2160p.mkv,48931471637,45.57,2160p,3840,2160,H.265,,DV,Remux,,115.0,56.74
Doctor Strange in the Multiverse of Madness (2022),Doctor Strange in the Multiverse of Madness (2022) WEBDL-2160p.mkv,/mnt/synology/rs-4kmedia/4kmovies/Doctor Strange in the Multiverse of Madness (2022)/Doctor Strange in the Multiverse of Madness (2022) WEBDL-2160p.mkv,Doctor Strange in the Multiverse of Madness (2022)/Doctor Strange in the Multiverse of Madness (2022) WEBDL-2160p.mkv,23619362145,22.0,2160p,3840,1608,H.265,,DV,WEB-DL,,126.5,24.89
Dracula (1992),Bram Stoker's Dracula 1992 2160p UHD Blu-Ray Remux HEVC Atmos - BluDragon.mkv,/mnt/synology/rs-4kmedia/4kmovies/Dracula (1992)/Bram Stoker's Dracula 1992 2160p UHD Blu-Ray Remux HEVC Atmos - BluDragon.mkv,Dracula (1992)/Bram Stoker's Dracula 1992 2160p UHD Blu-Ray Remux HEVC Atmos - BluDragon.mkv,53834216542,50.14,2160p,3840,2160,H.265,,,Remux,,127.4,56.36
Dune (2021),Dune (2021) Remux-2160p.mkv,/mnt/synology/rs-4kmedia/4kmovies/Dune (2021)/Dune (2021) Remux-2160p.mkv,Dune (2021)/Dune (2021) Remux-2160p.mkv,74304833230,69.2,2160p,3840,2160,H.265,,DV,Remux,,155.4,63.74
Dune Part Two (2024),Dune Part Two (2024) {imdb-tt15239678} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-MainFrame.mkv,/mnt/synology/rs-4kmedia/4kmovies/Dune Part Two (2024)/Dune Part Two (2024) {imdb-tt15239678} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-MainFrame.mkv,Dune Part Two (2024)/Dune Part Two (2024) {imdb-tt15239678} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-MainFrame.mkv,35311364523,32.89,2160p,3840,1608,H.265,TrueHD,DV HDR10,BluRay,,165.8,28.39
Dunkirk (2017),Dunkirk 2017 2160p UHD BluRay HDR DTS x265-SadeceBluRay.mkv,/mnt/synology/rs-4kmedia/4kmovies/Dunkirk (2017)/Dunkirk 2017 2160p UHD BluRay HDR DTS x265-SadeceBluRay.mkv,Dunkirk (2017)/Dunkirk 2017 2160p UHD BluRay HDR DTS x265-SadeceBluRay.mkv,20636804084,19.22,2160p,3840,2160,H.265,DTS,HDR,BluRay,,106.6,25.8
E.T. the Extra-Terrestrial (1982),E.T.the.Extra-Terrestrial.1982.2160p.UHD.BluRay.x265-DEPTH.mkv,/mnt/synology/rs-4kmedia/4kmovies/E.T. the Extra-Terrestrial (1982)/E.T.the.Extra-Terrestrial.1982.2160p.UHD.BluRay.x265-DEPTH.mkv,E.T. the Extra-Terrestrial (1982)/E.T.the.Extra-Terrestrial.1982.2160p.UHD.BluRay.x265-DEPTH.mkv,31756773537,29.58,2160p,3840,2076,H.265,,,BluRay,,114.5,36.99
Earth One Amazing Day (2017),Earth.One.Amazing.Day.2017.2160p.UHD.BluRay.REMUX.HDR.HEVC.Atmos-EPSiLON.mkv,/mnt/synology/rs-4kmedia/4kmovies/Earth One Amazing Day (2017)/Earth.One.Amazing.Day.2017.2160p.UHD.BluRay.REMUX.HDR.HEVC.Atmos-EPSiLON.mkv,Earth One Amazing Day (2017)/Earth.One.Amazing.Day.2017.2160p.UHD.BluRay.REMUX.HDR.HEVC.Atmos-EPSiLON.mkv,46699745404,43.49,2160p,3840,2160,H.265,,HDR,Remux,,93.7,66.43
Edge of Tomorrow (2014),Edge of Tomorrow.2014.2160p.UHD.BluRay.HDR.DoVi.TrueHD 7.1.Atmos.x265-SPHD.mkv,/mnt/synology/rs-4kmedia/4kmovies/Edge of Tomorrow (2014)/Edge of Tomorrow.2014.2160p.UHD.BluRay.HDR.DoVi.TrueHD 7.1.Atmos.x265-SPHD.mkv,Edge of Tomorrow (2014)/Edge of Tomorrow.2014.2160p.UHD.BluRay.HDR.DoVi.TrueHD 7.1.Atmos.x265-SPHD.mkv,39542871231,36.83,2160p,3840,1600,H.265,TrueHD,DV,BluRay,,113.5,46.47
Fast & Furious 6 (2013),Fast & Furious 6 (2013) Remux-2160p Proper.mkv,/mnt/synology/rs-4kmedia/4kmovies/Fast & Furious 6 (2013)/Fast & Furious 6 (2013) Remux-2160p Proper.mkv,Fast & Furious 6 (2013)/Fast & Furious 6 (2013) Remux-2160p Proper.mkv,46772337668,43.56,2160p,3840,2160,H.265,,,Remux,,131.0,47.59
Furious 7 (2015),Furious 7 (2015) Remux-2160p.mkv,/mnt/synology/rs-4kmedia/4kmovies/Furious 7 (2015)/Furious 7 (2015) Remux-2160p.mkv,Furious 7 (2015)/Furious 7 (2015) Remux-2160p.mkv,49275282340,45.89,2160p,3840,2160,H.265,,,Remux,,139.9,46.96
Ghostbusters (1984),Ghostbusters.1984.2160p.UHD.BluRay.REMUX.HDR.HEVC.Atmos-EPSiLON.mkv,/mnt/synology/rs-4kmedia/4kmovies/Ghostbusters (1984)/Ghostbusters.1984.2160p.UHD.BluRay.REMUX.HDR.HEVC.Atmos-EPSiLON.mkv,Ghostbusters (1984)/Ghostbusters.1984.2160p.UHD.BluRay.REMUX.HDR.HEVC.Atmos-EPSiLON.mkv,51038356876,47.53,2160p,3840,2160,H.265,,HDR,Remux,,105.1,64.73
Ghostbusters Afterlife (2021),Ghostbusters Afterlife (2021) WEBDL-2160p.mkv,/mnt/synology/rs-4kmedia/4kmovies/Ghostbusters Afterlife (2021)/Ghostbusters Afterlife (2021) WEBDL-2160p.mkv,Ghostbusters Afterlife (2021)/Ghostbusters Afterlife (2021) WEBDL-2160p.mkv,14051328124,13.09,2160p,3840,1592,H.265,,,WEB-DL,,123.9,15.12
Gladiator (2000),Gladiator.2000.Extended.UHD.BluRay.2160p.DTS-X.7.1.HEVC.REMUX-FraMeSToR.mkv,/mnt/synology/rs-4kmedia/4kmovies/Gladiator (2000)/Gladiator.2000.Extended.UHD.BluRay.2160p.DTS-X.7.1.HEVC.REMUX-FraMeSToR.mkv,Gladiator (2000)/Gladiator.2000.Extended.UHD.BluRay.2160p.DTS-X.7.1.HEVC.REMUX-FraMeSToR.mkv,61270644150,57.06,2160p,3840,2160,H.265,DTS:X,,Remux,,170.9,47.79
Godzilla King of the Monsters (2019),Godzilla.King.of.the.Monsters.2019.2160p.UHD.BluRay.HDR.x265.Atmos.TrueHD7.1-HDChina.mkv,/mnt/synology/rs-4kmedia/4kmovies/Godzilla King of the Monsters (2019)/Godzilla.King.of.the.Monsters.2019.2160p.UHD.BluRay.HDR.x265.Atmos.TrueHD7.1-HDChina.mkv,Godzilla King of the Monsters (2019)/Godzilla.King.of.the.Monsters.2019.2160p.UHD.BluRay.HDR.x265.Atmos.TrueHD7.1-HDChina.mkv,31882560385,29.69,2160p,3840,1600,H.265,TrueHD Atmos,HDR,BluRay,,131.7,32.27
Godzilla vs. Kong (2021),Godzilla.vs.Kong.2021.2160p.UHD.BluRay.HDR.x265.Atmos.TrueHD7.1-HDChina.mkv,/mnt/synology/rs-4kmedia/4kmovies/Godzilla vs. Kong (2021)/Godzilla.vs.Kong.2021.2160p.UHD.BluRay.HDR.x265.Atmos.TrueHD7.1-HDChina.mkv,Godzilla vs. Kong (2021)/Godzilla.vs.Kong.2021.2160p.UHD.BluRay.HDR.x265.Atmos.TrueHD7.1-HDChina.mkv,29236595633,27.23,2160p,3840,1608,H.265,TrueHD Atmos,HDR,BluRay,,113.1,34.45
Guardians of the Galaxy (2014),Guardians.Of.The.Galaxy.2014.2160p.UHD.BluRay.TrueHD.7.1.HDR.x265-CtrlHD.mkv,/mnt/synology/rs-4kmedia/4kmovies/Guardians of the Galaxy (2014)/Guardians.Of.The.Galaxy.2014.2160p.UHD.BluRay.TrueHD.7.1.HDR.x265-CtrlHD.mkv,Guardians of the Galaxy (2014)/Guardians.Of.The.Galaxy.2014.2160p.UHD.BluRay.TrueHD.7.1.HDR.x265-CtrlHD.mkv,15983422803,14.89,2160p,3840,1600,H.265,TrueHD,HDR,BluRay,,120.8,17.63
Guardians of the Galaxy Vol. 2 (2017),Guardians.of.the.Galaxy.Vol.2.2017.2160p.UHD.BluRay.x265-TERMiNAL.mkv,/mnt/synology/rs-4kmedia/4kmovies/Guardians of the Galaxy Vol. 2 (2017)/Guardians.of.the.Galaxy.Vol.2.2017.2160p.UHD.BluRay.x265-TERMiNAL.mkv,Guardians of the Galaxy Vol. 2 (2017)/Guardians.of.the.Galaxy.Vol.2.2017.2160p.UHD.BluRay.x265-TERMiNAL.mkv,19054551239,17.75,2160p,3840,1604,H.265,,,BluRay,,135.8,18.71
Hacksaw Ridge (2016),Hacksaw.Ridge.2016.2160p.UHD.BluRay.x265-TERMiNAL.mkv,/mnt/synology/rs-4kmedia/4kmovies/Hacksaw Ridge (2016)/Hacksaw.Ridge.2016.2160p.UHD.BluRay.x265-TERMiNAL.mkv,Hacksaw Ridge (2016)/Hacksaw.Ridge.2016.2160p.UHD.BluRay.x265-TERMiNAL.mkv,18380179373,17.12,2160p,3840,1610,H.265,,,BluRay,,139.3,17.59
Heat (1995),Heat.1995.Directors.Definitive.Edition.2160p.HDR.WEB-DL.DTS-HD.MA.5.1.HEVC-BLUTONiUM.mkv,/mnt/synology/rs-4kmedia/4kmovies/Heat (1995)/Heat.1995.Directors.Definitive.Edition.2160p.HDR.WEB-DL.DTS-HD.MA.5.1.HEVC-BLUTONiUM.mkv,Heat (1995)/Heat.1995.Directors.Definitive.Edition.2160p.HDR.WEB-DL.DTS-HD.MA.5.1.HEVC-BLUTONiUM.mkv,37818604058,35.22,2160p,3840,2160,H.265,DTS-HD MA,HDR,WEB-DL,,170.4,29.59
Highlander (1986),Highlander (1986) {imdb-tt0091203} [Bluray-2160p][DV HDR10][DTS-HD MA 5.1][x265]-W4NK3R.mkv,/mnt/synology/rs-4kmedia/4kmovies/Highlander (1986)/Highlander (1986) {imdb-tt0091203} [Bluray-2160p][DV HDR10][DTS-HD MA 5.1][x265]-W4NK3R.mkv,Highlander (1986)/Highlander (1986) {imdb-tt0091203} [Bluray-2160p][DV HDR10][DTS-HD MA 5.1][x265]-W4NK3R.mkv,54649057706,50.9,2160p,3840,2076,H.265,DTS-HD,DV HDR10,BluRay,,116.8,62.41
Inception (2010),Inception.2010.2160p.UHD.BluRay.x265-TERMiNAL.mkv,/mnt/synology/rs-4kmedia/4kmovies/Inception (2010)/Inception.2010.2160p.UHD.BluRay.x265-TERMiNAL.mkv,Inception (2010)/Inception.2010.2160p.UHD.BluRay.x265-TERMiNAL.mkv,25738220656,23.97,2160p,3840,1598,H.265,,,BluRay,,148.1,23.17
Independence Day (1996),Independence Day (1996) Remux-2160p Proper.mkv,/mnt/synology/rs-4kmedia/4kmovies/Independence Day (1996)/Independence Day (1996) Remux-2160p Proper.mkv,Independence Day (1996)/Independence Day (1996) Remux-2160p Proper.mkv,46506723876,43.31,2160p,3840,2160,H.265,,,Remux,,153.6,40.38
Indiana Jones and the Kingdom of the Crystal Skull (2008),Indiana.Jones.and.the.Kingdom.of.the.Crystal.Skull.2008.2160p.HDR.UHD.BluRay.TrueHD.7.1.Atmos.2Audio.x265-10bit-HDS.mkv,/mnt/synology/rs-4kmedia/4kmovies/Indiana Jones and the Kingdom of the Crystal Skull (2008)/Indiana.Jones.and.the.Kingdom.of.the.Crystal.Skull.2008.2160p.HDR.UHD.BluRay.TrueHD.7.1.Atmos.2Audio.x265-10bit-HDS.mkv,Indiana Jones and the Kingdom of the Crystal Skull (2008)/Indiana.Jones.and.the.Kingdom.of.the.Crystal.Skull.2008.2160p.HDR.UHD.BluRay.TrueHD.7.1.Atmos.2Audio.x265-10bit-HDS.mkv,20947749223,19.51,2160p,3840,1600,H.265,TrueHD,HDR,BluRay,,122.5,22.8
Indiana Jones and the Last Crusade (1989),Indiana Jones and the Last Crusade (1989) Remux-2160p.mkv,/mnt/synology/rs-4kmedia/4kmovies/Indiana Jones and the Last Crusade (1989)/Indiana Jones and the Last Crusade (1989) Remux-2160p.mkv,Indiana Jones and the Last Crusade (1989)/Indiana Jones and the Last Crusade (1989) Remux-2160p.mkv,55349196069,51.55,2160p,3840,2160,H.265,,DV,Remux,,126.9,58.17
Indiana Jones and the Temple of Doom (1984),indiana.jones.and.the.temple.of.doom.1984.2160p.uhd.bluray.x265-seskapile.mkv,/mnt/synology/rs-4kmedia/4kmovies/Indiana Jones and the Temple of Doom (1984)/indiana.jones.and.the.temple.of.doom.1984.2160p.uhd.bluray.x265-seskapile.mkv,Indiana Jones and the Temple of Doom (1984)/indiana.jones.and.the.temple.of.doom.1984.2160p.uhd.bluray.x265-seskapile.mkv,34590806518,32.22,2160p,3840,1634,H.265,,,BluRay,,118.4,38.94
Interstellar (2014),Interstellar.2014.2160p.UHD.BluRay.x265-TERMiNAL.mkv,/mnt/synology/rs-4kmedia/4kmovies/Interstellar (2014)/Interstellar.2014.2160p.UHD.BluRay.x265-TERMiNAL.mkv,Interstellar (2014)/Interstellar.2014.2160p.UHD.BluRay.x265-TERMiNAL.mkv,35793421662,33.34,2160p,3840,2160,H.265,,,BluRay,,169.1,28.23
Iron Man (2008),Iron.Man.2008.2160p.UHD.Bluray.x265.HDR10.Atmos.TrueHD.7.1-4K4U.mkv,/mnt/synology/rs-4kmedia/4kmovies/Iron Man (2008)/Iron.Man.2008.2160p.UHD.Bluray.x265.HDR10.Atmos.TrueHD.7.1-4K4U.mkv,Iron Man (2008)/Iron.Man.2008.2160p.UHD.Bluray.x265.HDR10.Atmos.TrueHD.7.1-4K4U.mkv,18562287106,17.29,2160p,3840,1600,H.265,TrueHD Atmos,HDR10,BluRay,,126.0,19.64
Iron Man 2 (2010),Iron.Man.2.2010.2160p.UHD.BluRay.HDR.Atmos.x265-Absinth.mkv,/mnt/synology/rs-4kmedia/4kmovies/Iron Man 2 (2010)/Iron.Man.2.2010.2160p.UHD.BluRay.HDR.Atmos.x265-Absinth.mkv,Iron Man 2 (2010)/Iron.Man.2.2010.2160p.UHD.BluRay.HDR.Atmos.x265-Absinth.mkv,21455014538,19.98,2160p,3840,1600,H.265,,HDR,BluRay,,124.7,22.95
Iron Man 3 (2013),Iron.Man.3.2013.2160p.UHD.BluRay.TrueHD.7.1.HDR.x265-CtrlHD.mkv,/mnt/synology/rs-4kmedia/4kmovies/Iron Man 3 (2013)/Iron.Man.3.2013.2160p.UHD.BluRay.TrueHD.7.1.HDR.x265-CtrlHD.mkv,Iron Man 3 (2013)/Iron.Man.3.2013.2160p.UHD.BluRay.TrueHD.7.1.HDR.x265-CtrlHD.mkv,18107178691,16.86,2160p,3840,1600,H.265,TrueHD,HDR,BluRay,,130.5,18.5
Jaws (1975),Jaws.1975.UHD.BluRay.2160p.TrueHD.Atmos.7.1.HEVC.REMUX-FraMeSToR.mkv,/mnt/synology/rs-4kmedia/4kmovies/Jaws (1975)/Jaws.1975.UHD.BluRay.2160p.TrueHD.Atmos.7.1.HEVC.REMUX-FraMeSToR.mkv,Jaws (1975)/Jaws.1975.UHD.BluRay.2160p.TrueHD.Atmos.7.1.HEVC.REMUX-FraMeSToR.mkv,70850991846,65.99,2160p,3840,2160,H.265,TrueHD Atmos,,Remux,,123.9,76.22
John Wick (2014),John.Wick.2014.2160p.UHD.BluRay.HDR.TrueHD.Atmos.7.1.x265-Absinth.mkv,/mnt/synology/rs-4kmedia/4kmovies/John Wick (2014)/John.Wick.2014.2160p.UHD.BluRay.HDR.TrueHD.Atmos.7.1.x265-Absinth.mkv,John Wick (2014)/John.Wick.2014.2160p.UHD.BluRay.HDR.TrueHD.Atmos.7.1.x265-Absinth.mkv,20611078824,19.2,2160p,3840,1600,H.265,TrueHD Atmos,HDR,BluRay,,101.2,27.16
John Wick Chapter 2 (2017),John.Wick.Chapter.2.2017.2160p.UHD.Bluray.Remux.HDR10.HEVC.Atmos.TrueHD.7.1-4K4U.mkv,/mnt/synology/rs-4kmedia/4kmovies/John Wick Chapter 2 (2017)/John.Wick.Chapter.2.2017.2160p.UHD.Bluray.Remux.HDR10.HEVC.Atmos.TrueHD.7.1-4K4U.mkv,John Wick Chapter 2 (2017)/John.Wick.Chapter.2.2017.2160p.UHD.Bluray.Remux.HDR10.HEVC.Atmos.TrueHD.7.1-4K4U.mkv,75856633549,70.65,2160p,3840,2160,H.265,TrueHD Atmos,HDR10,Remux,,122.4,82.64
John Wick Chapter 3 Parabellum (2019),John.Wick.Chapter.3.Parabellum.2019.2160p.UHD.BluRay.TrueHD.7.1.HDR.x265-CtrlHD.mkv,/mnt/synology/rs-4kmedia/4kmovies/John Wick Chapter 3 Parabellum (2019)/John.Wick.Chapter.3.Parabellum.2019.2160p.UHD.BluRay.TrueHD.7.1.HDR.x265-CtrlHD.mkv,John Wick Chapter 3 Parabellum (2019)/John.Wick.Chapter.3.Parabellum.2019.2160p.UHD.BluRay.TrueHD.7.1.HDR.x265-CtrlHD.mkv,36121444057,33.64,2160p,3840,1600,H.265,TrueHD,HDR,BluRay,,130.8,36.83
John Wick Chapter 4 (2022),John Wick Chapter 4 (2023) {imdb-tt10366206} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-SPHD.mkv,/mnt/synology/rs-4kmedia/4kmovies/John Wick Chapter 4 (2022)/John Wick Chapter 4 (2023) {imdb-tt10366206} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-SPHD.mkv,John Wick Chapter 4 (2022)/John Wick Chapter 4 (2023) {imdb-tt10366206} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-SPHD.mkv,47347063614,44.1,2160p,3840,1608,H.265,TrueHD,DV HDR10,BluRay,,169.3,37.29
Joker (2019),Joker.2019.2160p.UHD.BluRay.REMUX.HDR.HEVC.Atmos-EPSiLON.mkv,/mnt/synology/rs-4kmedia/4kmovies/Joker (2019)/Joker.2019.2160p.UHD.BluRay.REMUX.HDR.HEVC.Atmos-EPSiLON.mkv,Joker (2019)/Joker.2019.2160p.UHD.BluRay.REMUX.HDR.HEVC.Atmos-EPSiLON.mkv,50085957811,46.65,2160p,3840,2160,H.265,,HDR,Remux,,121.8,54.82
Jungle Cruise (2021),Jungle Cruise (2021) Remux-2160p.mkv,/mnt/synology/rs-4kmedia/4kmovies/Jungle Cruise (2021)/Jungle Cruise (2021) Remux-2160p.mkv,Jungle Cruise (2021)/Jungle Cruise (2021) Remux-2160p.mkv,56642873991,52.75,2160p,3840,2160,H.265,,DV,Remux,,127.3,59.32
Jurassic World Dominion (2022),Jurassic World Dominion (2022) WEBDL-2160p.mkv,/mnt/synology/rs-4kmedia/4kmovies/Jurassic World Dominion (2022)/Jurassic World Dominion (2022) WEBDL-2160p.mkv,Jurassic World Dominion (2022)/Jurassic World Dominion (2022) WEBDL-2160p.mkv,27822721995,25.91,2160p,3840,1918,H.265,,DV,WEB-DL,,147.0,25.24
Kingdom of Heaven (2005),Kingdom of Heaven (2005) {imdb-tt0320661} {edition-Theatrical} [WEBDL-2160p][HDR10][EAC3 5.1][h265]-SMURF.mkv,/mnt/synology/rs-4kmedia/4kmovies/Kingdom of Heaven (2005)/Kingdom of Heaven (2005) {imdb-tt0320661} {edition-Theatrical} [WEBDL-2160p][HDR10][EAC3 5.1][h265]-SMURF.mkv,Kingdom of Heaven (2005)/Kingdom of Heaven (2005) {imdb-tt0320661} {edition-Theatrical} [WEBDL-2160p][HDR10][EAC3 5.1][h265]-SMURF.mkv,17808565101,16.59,2160p,3840,2160,H.265,DD+,HDR10,WEB-DL,,144.6,16.42
Kong Skull Island (2017),Kong.Skull Island.2017.2160p.UHD.BluRay.TrueHD7.1.Atmos.x265-HQMUX.mkv,/mnt/synology/rs-4kmedia/4kmovies/Kong Skull Island (2017)/Kong.Skull Island.2017.2160p.UHD.BluRay.TrueHD7.1.Atmos.x265-HQMUX.mkv,Kong Skull Island (2017)/Kong.Skull Island.2017.2160p.UHD.BluRay.TrueHD7.1.Atmos.x265-HQMUX.mkv,26161201735,24.36,2160p,3840,1600,H.265,TrueHD,,BluRay,,118.4,29.45
Logan (2017),Logan.2017.2160p.UHD.BluRay.x265-TERMiNAL.mkv,/mnt/synology/rs-4kmedia/4kmovies/Logan (2017)/Logan.2017.2160p.UHD.BluRay.x265-TERMiNAL.mkv,Logan (2017)/Logan.2017.2160p.UHD.BluRay.x265-TERMiNAL.mkv,15936276644,14.84,2160p,3840,1608,H.265,,,BluRay,,137.4,15.47
Mad Max Fury Road (2015),Mad Max Fury Road 2015 2160p UHD Blu-ray Remux HEVC Atmos 7.1 - BluDragon.mkv,/mnt/synology/rs-4kmedia/4kmovies/Mad Max Fury Road (2015)/Mad Max Fury Road 2015 2160p UHD Blu-ray Remux HEVC Atmos 7.1 - BluDragon.mkv,Mad Max Fury Road (2015)/Mad Max Fury Road 2015 2160p UHD Blu-ray Remux HEVC Atmos 7.1 - BluDragon.mkv,45422906038,42.3,2160p,3840,2160,H.265,,,Remux,,120.4,50.32
