title,filename,path,relative_path,size_bytes,size_gb,resolution,width,height,video_codec,audio_codec,hdr,source,group,duration_minutes,bitrate_mbps
The Empire Strikes Back (1980),The Empire Strikes Back (1980) Bluray-2160p.mkv,/mnt/synology/rs-4kmedia/4kmovies/The Empire Strikes Back (1980)/The Empire Strikes Back (1980) Bluray-2160p.mkv,The Empire Strikes Back (1980)/The Empire Strikes Back (1980) Bluray-2160p.mkv,33536526487,31.23,2160p,3840,1608,H.265,,,BluRay,,127.4,35.1
The Hobbit An Unexpected Journey (2012),The.Hobbit.An.Unexpected.Journey.2012.Extended.Cut.UHD.BluRay.2160p.TrueHD.Atmos.7.1.DV.HEVC.REMUX-FraMeSToR.mkv,/mnt/synology/rs-4kmedia/4kmovies/The Hobbit An Unexpected Journey (2012)/The.Hobbit.An.Unexpected.Journey.2012.Extended.Cut.UHD.BluRay.2160p.TrueHD.Atmos.7.1.DV.HEVC.REMUX-FraMeSToR.mkv,The Hobbit An Unexpected Journey (2012)/The.Hobbit.An.Unexpected.Journey.2012.Extended.Cut.UHD.BluRay.2160p.TrueHD.Atmos.7.1.DV.HEVC.REMUX-FraMeSToR.mkv,74566778707,69.45,2160p,3840,2160,H.265,TrueHD Atmos,DV,Remux,,182.5,54.47
The Hobbit The Battle of the Five Armies (2014),The.Hobbit.The.Battle.of.the.Five.Armies.2014.Extended.Cut.UHD.BluRay.2160p.TrueHD.Atmos.7.1.DV.HEVC.REMUX-FraMeSToR.mkv,/mnt/synology/rs-4kmedia/4kmovies/The Hobbit The Battle of the Five Armies (2014)/The.Hobbit.The.Battle.of.the.Five.Armies.2014.Extended.Cut.UHD.BluRay.2160p.TrueHD.Atmos.7.1.DV.HEVC.REMUX-FraMeSToR.mkv,The Hobbit The Battle of the Five Armies (2014)/The.Hobbit.The.Battle.of.the.Five.Armies.2014.Extended.Cut.UHD.BluRay.2160p.TrueHD.Atmos.7.1.DV.HEVC.REMUX-FraMeSToR.mkv,64520564342,60.09,2160p,3840,2160,H.265,TrueHD Atmos,DV,Remux,,164.1,52.44
The Hobbit The Desolation of Smaug (2013),The.Hobbit.The.Desolation.of.Smaug.2013.Extended.Cut.UHD.BluRay.2160p.TrueHD.Atmos.7.1.DV.HEVC.REMUX-FraMeSToR.mkv,/mnt/synology/rs-4kmedia/4kmovies/The Hobbit The Desolation of Smaug (2013)/The.Hobbit.The.Desolation.of.Smaug.2013.Extended.Cut.UHD.BluRay.2160p.TrueHD.Atmos.7.1.DV.HEVC.REMUX-FraMeSToR.mkv,The Hobbit The Desolation of Smaug (2013)/The.Hobbit.The.Desolation.of.Smaug.2013.Extended.Cut.UHD.BluRay.2160p.TrueHD.Atmos.7.1.DV.HEVC.REMUX-FraMeSToR.mkv,84661155918,78.85,2160p,3840,2160,H.265,TrueHD Atmos,DV,Remux,,186.6,60.5
The Hunger Games (2012),The Hunger Games (2012) Remux-2160p.mkv,/mnt/synology/rs-4kmedia/4kmovies/The Hunger Games (2012)/The Hunger Games (2012) Remux-2160p.mkv,The Hunger Games (2012)/The Hunger Games (2012) Remux-2160p.mkv,75557146736,70.37,2160p,3840,2160,H.265,,DV,Remux,,142.6,70.63
The Hunger Games Catching Fire (2013),The Hunger Games Catching Fire (2013) Remux-2160p.mkv,/mnt/synology/rs-4kmedia/4kmovies/The Hunger Games Catching Fire (2013)/The Hunger Games Catching Fire (2013) Remux-2160p.mkv,The Hunger Games Catching Fire (2013)/The Hunger Games Catching Fire (2013) Remux-2160p.mkv,78025518110,72.67,2160p,3840,2160,H.265,,DV,Remux,,146.6,70.95
The Hunger Games Mockingjay - Part 1 (2014),The Hunger Games Mockingjay - Part 1 (2014) Remux-2160p.mkv,/mnt/synology/rs-4kmedia/4kmovies/The Hunger Games Mockingjay - Part 1 (2014)/The Hunger Games Mockingjay - Part 1 (2014) Remux-2160p.mkv,The Hunger Games Mockingjay - Part 1 (2014)/The Hunger Games Mockingjay - Part 1 (2014) Remux-2160p.mkv,66459734633,61.9,2160p,3840,2160,H.265,,DV,Remux,,123.3,71.89
The Hunger Games Mockingjay - Part 2 (2015),The Hunger Games Mockingjay - Part 2 (2015) Remux-2160p.mkv,/mnt/synology/rs-4kmedia/4kmovies/The Hunger Games Mockingjay - Part 2 (2015)/The Hunger Games Mockingjay - Part 2 (2015) Remux-2160p.mkv,The Hunger Games Mockingjay - Part 2 (2015)/The Hunger Games Mockingjay - Part 2 (2015) Remux-2160p.mkv,76169855199,70.94,2160p,3840,2160,H.265,,DV,Remux,,137.1,74.07
The Hunt for Red October (1990),The Hunt for Red October.1990.2160p.UHD.BluRay.TrueHD5.1.x265-HQMUX.mkv,/mnt/synology/rs-4kmedia/4kmovies/The Hunt for Red October (1990)/The Hunt for Red October.1990.2160p.UHD.BluRay.TrueHD5.1.x265-HQMUX.mkv,The Hunt for Red October (1990)/The Hunt for Red October.1990.2160p.UHD.BluRay.TrueHD5.1.x265-HQMUX.mkv,24363997863,22.69,2160p,3840,1632,H.265,TrueHD,,BluRay,,135.1,24.04
The Lord of the Rings The Fellowship of the Ring (2001),The Lord of the Rings The Fellowship of the Ring (2001) Remux-2160p.mkv,/mnt/synology/rs-4kmedia/4kmovies/The Lord of the Rings The Fellowship of the Ring (2001)/The Lord of the Rings The Fellowship of the Ring (2001) Remux-2160p.mkv,The Lord of the Rings The Fellowship of the Ring (2001)/The Lord of the Rings The Fellowship of the Ring (2001) Remux-2160p.mkv,119919536474,111.68,2160p,3840,2160,H.265,,,Remux,,228.2,70.07
The Lord of the Rings The Return of the King (2003),The Lord of the Rings The Return of the King (2003) Remux-2160p.mkv,/mnt/synology/rs-4kmedia/4kmovies/The Lord of the Rings The Return of the King (2003)/The Lord of the Rings The Return of the King (2003) Remux-2160p.mkv,The Lord of the Rings The Return of the King (2003)/The Lord of the Rings The Return of the King (2003) Remux-2160p.mkv,133437126066,124.27,2160p,3840,2160,H.265,,,Remux,,263.2,67.6
The Lord of the Rings The Two Towers (2002),The Lord of the Rings The Two Towers (2002) Remux-2160p.mkv,/mnt/synology/rs-4kmedia/4kmovies/The Lord of the Rings The Two Towers (2002)/The Lord of the Rings The Two Towers (2002) Remux-2160p.mkv,The Lord of the Rings The Two Towers (2002)/The Lord of the Rings The Two Towers (2002) Remux-2160p.mkv,113736685889,105.93,2160p,3840,2160,H.265,,,Remux,,235.4,64.42
The Martian (2015),The.Martian.2015.EXTENDED.2160p.BluRay.x265.10bit.HDR.TrueHD.7.1.Atmos-TERMiNAL.mkv,/mnt/synology/rs-4kmedia/4kmovies/The Martian (2015)/The.Martian.2015.EXTENDED.2160p.BluRay.x265.10bit.HDR.TrueHD.7.1.Atmos-TERMiNAL.mkv,The Martian (2015)/The.Martian.2015.EXTENDED.2160p.BluRay.x265.10bit.HDR.TrueHD.7.1.Atmos-TERMiNAL.mkv,21845823720,20.35,2160p,3840,1600,H.265,TrueHD,HDR,BluRay,,151.4,19.24
The Matrix (1999),The.Matrix.1999.UHD.BluRay.2160p.TrueHD.Atmos.7.1.HEVC.REMUX-FraMeSToR.mkv,/mnt/synology/rs-4kmedia/4kmovies/The Matrix (1999)/The.Matrix.1999.UHD.BluRay.2160p.TrueHD.Atmos.7.1.HEVC.REMUX-FraMeSToR.mkv,The Matrix (1999)/The.Matrix.1999.UHD.BluRay.2160p.TrueHD.Atmos.7.1.HEVC.REMUX-FraMeSToR.mkv,56310151835,52.44,2160p,3840,2160,H.265,TrueHD Atmos,,Remux,,136.3,55.08
The Matrix Reloaded (2003),The.Matrix.Reloaded.2003.2160p.UHD.BluRay.TrueHD.7.1.HDR.x265-CtrlHD.mkv,/mnt/synology/rs-4kmedia/4kmovies/The Matrix Reloaded (2003)/The.Matrix.Reloaded.2003.2160p.UHD.BluRay.TrueHD.7.1.HDR.x265-CtrlHD.mkv,The Matrix Reloaded (2003)/The.Matrix.Reloaded.2003.2160p.UHD.BluRay.TrueHD.7.1.HDR.x265-CtrlHD.mkv,49386043158,45.99,2160p,3840,1600,H.265,TrueHD,HDR,BluRay,,138.3,47.62
The Matrix Resurrections (2021),The Matrix Resurrections (2021) WEBDL-2160p.mkv,/mnt/synology/rs-4kmedia/4kmovies/The Matrix Resurrections (2021)/The Matrix Resurrections (2021) WEBDL-2160p.mkv,The Matrix Resurrections (2021)/The Matrix Resurrections (2021) WEBDL-2160p.mkv,20659761079,19.24,2160p,3840,2160,H.265,,DV,WEB-DL,,147.9,18.62
The Matrix Revolutions (2003),The.Matrix-Revolutions.2003.UHD.BluRay.HDR.10Bit.2160p.DD.5.1.H265-d3g.mkv,/mnt/synology/rs-4kmedia/4kmovies/The Matrix Revolutions (2003)/The.Matrix-Revolutions.2003.UHD.BluRay.HDR.10Bit.2160p.DD.5.1.H265-d3g.mkv,The Matrix Revolutions (2003)/The.Matrix-Revolutions.2003.UHD.BluRay.HDR.10Bit.2160p.DD.5.1.H265-d3g.mkv,30715136062,28.61,2160p,3840,1600,H.265,DD,HDR,BluRay,,129.3,31.68
The Mummy (1999),The Mummy (1999) {imdb-tt0120616} [Bluray-2160p][HDR10][DTS-X 7.1][x265]-IAMABLE.mkv,/mnt/synology/rs-4kmedia/4kmovies/The Mummy (1999)/The Mummy (1999) {imdb-tt0120616} [Bluray-2160p][HDR10][DTS-X 7.1][x265]-IAMABLE.mkv,The Mummy (1999)/The Mummy (1999) {imdb-tt0120616} [Bluray-2160p][HDR10][DTS-X 7.1][x265]-IAMABLE.mkv,34922390576,32.52,2160p,3840,1636,H.265,DTS:X,HDR10,BluRay,,124.8,37.3
The Outfit (2022),The Outfit (2022) WEBDL-2160p.mkv,/mnt/synology/rs-4kmedia/4kmovies/The Outfit (2022)/The Outfit (2022) WEBDL-2160p.mkv,The Outfit (2022)/The Outfit (2022) WEBDL-2160p.mkv,11810548463,11.0,2160p,3840,1920,H.265,,,WEB-DL,,105.4,14.94
The Predator (2018),The Predator 2018 2160p UHD Blu-ray Remux HEVC Atmos 7.1 - BluDragon.mkv,/mnt/synology/rs-4kmedia/4kmovies/The Predator (2018)/The Predator 2018 2160p UHD Blu-ray Remux HEVC Atmos 7.1 - BluDragon.mkv,The Predator (2018)/The Predator 2018 2160p UHD Blu-ray Remux HEVC Atmos 7.1 - BluDragon.mkv,50970065009,47.47,2160p,3840,2160,H.265,,,Remux,,107.0,63.54
The Revenant (2015),The.Revenant.2015.UHD.BluRay.2160p.DTS-HD.MA.7.1.HEVC.REMUX-FraMeSToR-AsRequested.mkv,/mnt/synology/rs-4kmedia/4kmovies/The Revenant (2015)/The.Revenant.2015.UHD.BluRay.2160p.DTS-HD.MA.7.1.HEVC.REMUX-FraMeSToR-AsRequested.mkv,The Revenant (2015)/The.Revenant.2015.UHD.BluRay.2160p.DTS-HD.MA.7.1.HEVC.REMUX-FraMeSToR-AsRequested.mkv,48836555747,45.48,2160p,3840,2160,H.265,DTS-HD MA,,Remux,,156.4,41.65
Thor Ragnarok (2017),Thor Ragnarok 2017 2160p UHD HDR10+ BluRay x265 TrueHD Atmos 7 1-UnKn0wn.mkv,/mnt/synology/rs-4kmedia/4kmovies/Thor Ragnarok (2017)/Thor Ragnarok 2017 2160p UHD HDR10+ BluRay x265 TrueHD Atmos 7 1-UnKn0wn.mkv,Thor Ragnarok (2017)/Thor Ragnarok 2017 2160p UHD HDR10+ BluRay x265 TrueHD Atmos 7 1-UnKn0wn.mkv,21593469530,20.11,2160p,3840,1608,H.265,TrueHD,HDR10+,BluRay,,130.5,22.06
Top Gun (1986),Top Gun 1986 2160p UHD DV HDR10 BluRay SL TrueHD Atmos7 1 H265-SHD.mkv,/mnt/synology/rs-4kmedia/4kmovies/Top Gun (1986)/Top Gun 1986 2160p UHD DV HDR10 BluRay SL TrueHD Atmos7 1 H265-SHD.mkv,Top Gun (1986)/Top Gun 1986 2160p UHD DV HDR10 BluRay SL TrueHD Atmos7 1 H265-SHD.mkv,24692474732,23.0,2160p,3840,2160,H.265,TrueHD,DV HDR10,BluRay,,109.4,30.08
Top Gun Maverick (2022),Top Gun Maverick (2022) WEBDL-2160p.mkv,/mnt/synology/rs-4kmedia/4kmovies/Top Gun Maverick (2022)/Top Gun Maverick (2022) WEBDL-2160p.mkv,Top Gun Maverick (2022)/Top Gun Maverick (2022) WEBDL-2160p.mkv,24639337706,22.95,2160p,3840,2024,H.265,,DV,WEB-DL,,130.2,25.22
Total Recall (1990),Total Recall (1990) Remux-2160p.mkv,/mnt/synology/rs-4kmedia/4kmovies/Total Recall (1990)/Total Recall (1990) Remux-2160p.mkv,Total Recall (1990)/Total Recall (1990) Remux-2160p.mkv,76307107799,71.07,2160p,3840,2160,H.265,,DV,Remux,,113.3,89.82
Twister (1996),Twister (1996) Remux-1080p.mkv,/mnt/synology/rs-4kmedia/4kmovies/Twister (1996)/Twister (1996) Remux-1080p.mkv,Twister (1996)/Twister (1996) Remux-1080p.mkv,27919595650,26.0,1080p,1920,1080,H.264,,,Remux,,112.9,32.96
Twisters (2024),Twisters (2024) {imdb-tt12584954} [WEBDL-2160p][DV HDR10Plus][EAC3 Atmos 5.1][h265]-FLUX.mkv,/mnt/synology/rs-4kmedia/4kmovies/Twisters (2024)/Twisters (2024) {imdb-tt12584954} [WEBDL-2160p][DV HDR10Plus][EAC3 Atmos 5.1][h265]-FLUX.mkv,Twisters (2024)/Twisters (2024) {imdb-tt12584954} [WEBDL-2160p][DV HDR10Plus][EAC3 Atmos 5.1][h265]-FLUX.mkv,23407500311,21.8,2160p,3840,1606,H.265,DD+,DV HDR10,WEB-DL,,122.4,25.51
Uncharted (2022),Uncharted (2022) WEBDL-2160p.mkv,/mnt/synology/rs-4kmedia/4kmovies/Uncharted (2022)/Uncharted (2022) WEBDL-2160p.mkv,Uncharted (2022)/Uncharted (2022) WEBDL-2160p.mkv,22078701192,20.56,2160p,3840,2160,H.265,,,WEB-DL,,115.9,25.39
V for Vendetta (2005),V.for.Vendetta.2005.UHD.BluRay.2160p.TrueHD.Atmos.7.1.HEVC.REMUX-FraMeSToR.mkv,/mnt/synology/rs-4kmedia/4kmovies/V for Vendetta (2005)/V.for.Vendetta.2005.UHD.BluRay.2160p.TrueHD.Atmos.7.1.HEVC.REMUX-FraMeSToR.mkv,V for Vendetta (2005)/V.for.Vendetta.2005.UHD.BluRay.2160p.TrueHD.Atmos.7.1.HEVC.REMUX-FraMeSToR.mkv,70846905011,65.98,2160p,3840,2160,H.265,TrueHD Atmos,,Remux,,132.6,71.26
War for the Planet of the Apes (2017),War.for.the.Planet.of.the.Apes.2017.2160p.UHD.BluRay.HDR.Atmos.x265-Absinth.mkv,/mnt/synology/rs-4kmedia/4kmovies/War for the Planet of the Apes (2017)/War.for.the.Planet.of.the.Apes.2017.2160p.UHD.BluRay.HDR.Atmos.x265-Absinth.mkv,War for the Planet of the Apes (2017)/War.for.the.Planet.of.the.Apes.2017.2160p.UHD.BluRay.HDR.Atmos.x265-Absinth.mkv,24515341736,22.83,2160p,3840,1600,H.265,,HDR,BluRay,,140.2,23.32
Wonder Woman (2017),Wonder.Woman.2017.2160p.UHD.BluRay.TrueHD.7.1.HDR.x265-CtrlHD.mkv,/mnt/synology/rs-4kmedia/4kmovies/Wonder Woman (2017)/Wonder.Woman.2017.2160p.UHD.BluRay.TrueHD.7.1.HDR.x265-CtrlHD.mkv,Wonder Woman (2017)/Wonder.Woman.2017.2160p.UHD.BluRay.TrueHD.7.1.HDR.x265-CtrlHD.mkv,48069432506,44.77,2160p,3840,1600,H.265,TrueHD,HDR,BluRay,,141.3,45.37
Wonder Woman 1984 (2020),Wonder.Woman.1984.2020.2160p.HMAX.WEB-DL.DDP5.1.Atmos.HDR.HEVC-TOMMY.mkv,/mnt/synology/rs-4kmedia/4kmovies/Wonder Woman 1984 (2020)/Wonder.Woman.1984.2020.2160p.HMAX.WEB-DL.DDP5.1.Atmos.HDR.HEVC-TOMMY.mkv,Wonder Woman 1984 (2020)/Wonder.Woman.1984.2020.2160p.HMAX.WEB-DL.DDP5.1.Atmos.HDR.HEVC-TOMMY.mkv,21180090476,19.73,2160p,3840,2160,H.265,DD,HDR,WEB-DL,,151.1,18.69
Zombieland (2009),Zombieland.2009.2160p.UHD.BluRay.X265-IAMABLE.mkv,/mnt/synology/rs-4kmedia/4kmovies/Zombieland (2009)/Zombieland.2009.2160p.UHD.BluRay.X265-IAMABLE.mkv,Zombieland (2009)/Zombieland.2009.2160p.UHD.BluRay.X265-IAMABLE.mkv,15081816630,14.05,2160p,3840,1606,H.265,,,BluRay,,87.7,22.93
Master and Commander The Far Side of the World (2003),Master and Commander The Far Side of the World (2003) Remux-1080p.mkv,/mnt/synology/rs-4kmedia/4kmovies/#recycle/Master and Commander The Far Side of the World (2003)/Master and Commander The Far Side of the World (2003) Remux-1080p.mkv,#recycle/Master and Commander The Far Side of the World (2003)/Master and Commander The Far Side of the World (2003) Remux-1080p.mkv,33900055458,31.57,1080p,1920,1080,H.264,,,Remux,,138.3,32.67
Jurassic Park (1993),Jurassic.Park.1993.UHD.BluRay.2160p.DD.5.1.HDR.x265-BHDStudio.mp4,/mnt/synology/rs-4kmedia/4kmovies/Jurassic Park (1993)/Jurassic.Park.1993.UHD.BluRay.2160p.DD.5.1.HDR.x265-BHDStudio.mp4,Jurassic Park (1993)/Jurassic.Park.1993.UHD.BluRay.2160p.DD.5.1.HDR.x265-BHDStudio.mp4,15494207696,14.43,2160p,3840,2076,H.265,DD,HDR,BluRay,,126.5,16.34
Pacific Rim (2013),Pacific.Rim.2013.UHD.BluRay.2160p.DD.5.1.HDR.x265-BHDStudio.mp4,/mnt/synology/rs-4kmedia/4kmovies/Pacific Rim (2013)/Pacific.Rim.2013.UHD.BluRay.2160p.DD.5.1.HDR.x265-BHDStudio.mp4,Pacific Rim (2013)/Pacific.Rim.2013.UHD.BluRay.2160p.DD.5.1.HDR.x265-BHDStudio.mp4,16237278138,15.12,2160p,3840,2160,H.265,DD,HDR,BluRay,,131.3,16.49
Star Trek II The Wrath of Khan (1982),Star.Trek.II.The.Wrath.of.Khan.1982.Director's.Cut.UHD.BluRay.2160p.DD.5.1.HDR.x265-BHDStudio.mp4,/mnt/synology/rs-4kmedia/4kmovies/Star Trek II The Wrath of Khan (1982)/Star.Trek.II.The.Wrath.of.Khan.1982.Director's.Cut.UHD.BluRay.2160p.DD.5.1.HDR.x265-BHDStudio.mp4,Star Trek II The Wrath of Khan (1982)/Star.Trek.II.The.Wrath.of.Khan.1982.Director's.Cut.UHD.BluRay.2160p.DD.5.1.HDR.x265-BHDStudio.mp4,14451945376,13.46,2160p,3840,1604,H.265,DD,HDR,BluRay,,116.5,16.54
Star Trek III The Search for Spock (1984),Star.Trek.III.The.Search.for.Spock.1984.UHD.BluRay.2160p.DD.5.1.HDR.x265-BHDStudio.mp4,/mnt/synology/rs-4kmedia/4kmovies/Star Trek III The Search for Spock (1984)/Star.Trek.III.The.Search.for.Spock.1984.UHD.BluRay.2160p.DD.5.1.HDR.x265-BHDStudio.mp4,Star Trek III The Search for Spock (1984)/Star.Trek.III.The.Search.for.Spock.1984.UHD.BluRay.2160p.DD.5.1.HDR.x265-BHDStudio.mp4,13058655948,12.16,2160p,3840,1632,H.265,DD,HDR,BluRay,,105.2,16.55
Star Trek IV The Voyage Home (1986),Star.Trek.IV.The.Voyage.Home.1986.UHD.BluRay.2160p.DD.5.1.HDR.x265-BHDStudio.mp4,/mnt/synology/rs-4kmedia/4kmovies/Star Trek IV The Voyage Home (1986)/Star.Trek.IV.The.Voyage.Home.1986.UHD.BluRay.2160p.DD.5.1.HDR.x265-BHDStudio.mp4,Star Trek IV The Voyage Home (1986)/Star.Trek.IV.The.Voyage.Home.1986.UHD.BluRay.2160p.DD.5.1.HDR.x265-BHDStudio.mp4,14712828878,13.7,2160p,3840,1632,H.265,DD,HDR,BluRay,,118.9,16.51
The Lost World Jurassic Park (1997),The.Lost.World.Jurassic.Park.1997.UHD.BluRay.2160p.DD.5.1.HDR.x265-BHDStudio.mp4,/mnt/synology/rs-4kmedia/4kmovies/The Lost World Jurassic Park (1997)/The.Lost.World.Jurassic.Park.1997.UHD.BluRay.2160p.DD.5.1.HDR.x265-BHDStudio.mp4,The Lost World Jurassic Park (1997)/The.Lost.World.Jurassic.Park.1997.UHD.BluRay.2160p.DD.5.1.HDR.x265-BHDStudio.mp4,15971084806,14.87,2160p,3840,2076,H.265,DD,HDR,BluRay,,128.7,16.55
The Suicide Squad (2021),The.Suicide.Squad.2021.UHD.BluRay.2160p.DD.5.1.HDR.x265-BHDStudio.mp4,/mnt/synology/rs-4kmedia/4kmovies/The Suicide Squad (2021)/The.Suicide.Squad.2021.UHD.BluRay.2160p.DD.5.1.HDR.x265-BHDStudio.mp4,The Suicide Squad (2021)/The.Suicide.Squad.2021.UHD.BluRay.2160p.DD.5.1.HDR.x265-BHDStudio.mp4,16431744890,15.3,2160p,3840,2024,H.265,DD,HDR,BluRay,,132.1,16.58
